VisitID,AnonID,FacilityID,VisitTimestamp,DayOfWeek,TimeOfDay,MethodOfEntry,TypeOfAccess,OccupancyAtTime
V00000274,NJLVGRJFW,FAC101,2025-01-30 14:09:16,THU,14:09:16,True,REENT,79
V00000275,IPSW6CPU7,FAC104,2025-01-30 14:10:42,THU,14:10:42,False,REENT,17
V00000276,G9PNTUPWO,FAC101,2025-01-30 14:11:45,THU,14:11:45,False,REENT,20
V00000277,NAE2RNQE1,FAC101,2025-01-30 14:16:46,THU,14:16:46,False,ENTRY,69
V00000278,BO1JFSG6Y,FAC101,2025-01-30 14:21:38,THU,14:21:38,True,EXIT,17
V00000279,PB1XV6B70,FAC101,2025-01-30 14:26:28,THU,14:26:28,False,REENT,55
V00000280,H5M5SIR6Z,FAC101,2025-01-30 14:26:48,THU,14:26:48,True,EXIT,40
V00000281,MGXYMHN8L,FAC101,2025-01-30 14:35:19,THU,14:35:19,True,ENTRY,15
V00000282,EXXF97VTQ,FAC102,2025-01-30 14:38:04,THU,14:38:04,True,REENT,25
V00000283,L65VZYZEH,FAC102,2025-01-30 14:43:32,THU,14:43:32,True,REENT,64
V00000284,H5M5SIR6Z,FAC101,2025-01-30 14:46:13,THU,14:46:13,False,ENTRY,47
V00000285,L6TTTND3N,FAC104,2025-01-30 14:53:28,THU,14:53:28,True,REENT,55
V00000286,VSNGOKOQ4,FAC101,2025-01-30 14:59:20,THU,14:59:20,True,EXIT,19
V00000287,ZIOXGUJ7K,FAC101,2025-01-30 15:03:18,THU,15:03:18,False,ENTRY,23
V00000288,HOOLJQFGL,FAC101,2025-01-30 15:07:13,THU,15:07:13,False,REENT,22
V00000289,PYNYYPEM9,FAC101,2025-01-30 15:10:05,THU,15:10:05,False,REENT,20
V00000290,NWRQU805Y,FAC101,2025-01-30 15:12:59,THU,15:12:59,True,EXIT,39
V00000291,IUTEWU6CY,FAC101,2025-01-30 15:16:46,THU,15:16:46,False,ENTRY,58
V00000292,YAQ3N4Q9T,FAC101,2025-01-30 15:18:50,THU,15:18:50,False,REENT,35
V00000293,TDKYUOTXH,FAC101,2025-01-30 15:19:51,THU,15:19:51,False,REENT,28
V00000294,ND8RFTJWJ,FAC104,2025-01-30 15:20:25,THU,15:20:25,False,REENT,54
V00000295,JVUQ79FS3,FAC101,2025-01-30 15:23:20,THU,15:23:20,True,EXIT,25
V00000296,E0FPF2X6A,FAC101,2025-01-30 15:27:14,THU,15:27:14,True,REENT,59
V00000297,W6NMSNXEP,FAC104,2025-01-30 15:31:20,THU,15:31:20,True,EXIT,33
V00000298,OG1V5ZFQX,FAC101,2025-01-30 15:37:16,THU,15:37:16,True,EXIT,54
V00000299,NJLVGRJFW,FAC101,2025-01-30 15:42:45,THU,15:42:45,True,REENT,76
V00000300,G1K6PUXUU,FAC103,2025-01-30 15:47:20,THU,15:47:20,False,ENTRY,77
V00000301,HP44HEWCO,FAC101,2025-01-30 15:49:47,THU,15:49:47,False,ENTRY,12
V00000302,CP2KGMI0Q,FAC104,2025-01-30 15:50:17,THU,15:50:17,True,EXIT,70
V00000303,JBMYB4N5H,FAC101,2025-01-30 15:53:01,THU,15:53:01,True,ENTRY,77
V00000304,DOYSCDNFP,FAC103,2025-01-30 15:59:04,THU,15:59:04,False,EXIT,72
V00000305,X1D5MLKAE,FAC101,2025-01-30 16:03:48,THU,16:03:48,True,REENT,127
V00000306,DRZ4PWUZ1,FAC101,2025-01-30 16:04:24,THU,16:04:24,True,ENTRY,168
V00000307,ZF9RPX4U2,FAC101,2025-01-30 16:04:48,THU,16:04:48,False,ENTRY,136
V00000308,Q8MSWCBB2,FAC102,2025-01-30 16:05:11,THU,16:05:11,False,EXIT,179
V00000309,FJI125IZB,FAC101,2025-01-30 16:05:45,THU,16:05:45,False,ENTRY,139
V00000310,VUGV8FQG8,FAC101,2025-01-30 16:06:49,THU,16:06:49,True,EXIT,123
V00000311,MSGW8YSU0,FAC101,2025-01-30 16:07:34,THU,16:07:34,False,ENTRY,177
V00000312,O23GW9M4F,FAC101,2025-01-30 16:08:05,THU,16:08:05,True,EXIT,123
V00000313,OADLMP7ZS,FAC101,2025-01-30 16:08:19,THU,16:08:19,True,ENTRY,170
V00000314,FAJH4VZSH,FAC101,2025-01-30 16:08:40,THU,16:08:40,True,REENT,153
V00000315,J6RJ5KXCI,FAC103,2025-01-30 16:08:51,THU,16:08:51,True,ENTRY,166
V00000316,CV717VDWR,FAC101,2025-01-30 16:09:12,THU,16:09:12,False,EXIT,167
V00000317,JVUQ79FS3,FAC101,2025-01-30 16:09:54,THU,16:09:54,True,REENT,186
V00000318,JD6LL18PQ,FAC101,2025-01-30 16:10:22,THU,16:10:22,False,ENTRY,163
V00000319,U664UEQ4G,FAC102,2025-01-30 16:10:30,THU,16:10:30,True,REENT,122
V00000320,UJ7ALB73I,FAC101,2025-01-30 16:10:54,THU,16:10:54,True,EXIT,131
V00000321,LLZOP9ZZU,FAC101,2025-01-30 16:11:37,THU,16:11:37,False,ENTRY,186
V00000322,G59RFIDRS,FAC101,2025-01-30 16:11:58,THU,16:11:58,False,EXIT,100
V00000323,RZIM483V8,FAC101,2025-01-30 16:12:55,THU,16:12:55,False,REENT,140
V00000324,EMWF5SMLL,FAC103,2025-01-30 16:13:35,THU,16:13:35,False,REENT,165
V00000325,F8L3ODA47,FAC101,2025-01-30 16:14:20,THU,16:14:20,False,ENTRY,161
V00000326,PGXAO2KH0,FAC101,2025-01-30 16:14:46,THU,16:14:46,False,REENT,103
V00000327,XK2OXSACE,FAC101,2025-01-30 16:15:29,THU,16:15:29,True,ENTRY,181
V00000328,TVOESDBKE,FAC101,2025-01-30 16:15:49,THU,16:15:49,True,ENTRY,108
V00000329,QPP5TNH9B,FAC102,2025-01-30 16:16:02,THU,16:16:02,False,EXIT,103
V00000330,D15Z0XIM9,FAC102,2025-01-30 16:17:10,THU,16:17:10,False,REENT,105
V00000331,KOYKVDRST,FAC101,2025-01-30 16:17:21,THU,16:17:21,True,REENT,162
V00000332,A52DLWPMR,FAC101,2025-01-30 16:17:59,THU,16:17:59,True,REENT,176
V00000333,XK2OXSACE,FAC104,2025-01-30 16:18:26,THU,16:18:26,False,ENTRY,168
V00000334,JF8X61O2Y,FAC101,2025-01-30 16:18:53,THU,16:18:53,False,ENTRY,150
V00000335,GMHV2KQQL,FAC101,2025-01-30 16:19:14,THU,16:19:14,False,REENT,141
V00000336,NQAPMOQGC,FAC101,2025-01-30 16:19:40,THU,16:19:40,False,ENTRY,160
V00000337,VMOCJ0DOJ,FAC101,2025-01-30 16:20:40,THU,16:20:40,True,ENTRY,138
V00000338,AV57XO1ND,FAC101,2025-01-30 16:21:06,THU,16:21:06,False,REENT,110
V00000339,J9AD4KWK4,FAC101,2025-01-30 16:21:41,THU,16:21:41,False,REENT,102
V00000340,V3D4ZB6JE,FAC101,2025-01-30 16:22:18,THU,16:22:18,False,ENTRY,172
V00000341,BE7RY3FQS,FAC101,2025-01-30 16:22:49,THU,16:22:49,False,REENT,152
V00000342,GRD6QKGI2,FAC102,2025-01-30 16:23:25,THU,16:23:25,True,REENT,169
V00000343,TKE9IFJJ6,FAC103,2025-01-30 16:23:54,THU,16:23:54,True,ENTRY,184
V00000344,BTZT8NBHE,FAC101,2025-01-30 16:24:41,THU,16:24:41,False,EXIT,124
V00000345,US8HT35N4,FAC103,2025-01-30 16:25:07,THU,16:25:07,False,EXIT,172
V00000346,OLKHY3BFZ,FAC101,2025-01-30 16:25:25,THU,16:25:25,True,ENTRY,185
V00000347,PGXAO2KH0,FAC101,2025-01-30 16:26:06,THU,16:26:06,True,EXIT,116
V00000348,T7R4N9GGU,FAC104,2025-01-30 16:27:00,THU,16:27:00,False,REENT,106
V00000349,QXV9P5T6W,FAC104,2025-01-30 16:27:51,THU,16:27:51,False,EXIT,110
V00000350,LBNYUU8AU,FAC102,2025-01-30 16:28:35,THU,16:28:35,True,ENTRY,160
V00000351,XK2OXSACE,FAC101,2025-01-30 16:29:09,THU,16:29:09,False,EXIT,131
V00000352,YQ8OJ7BJK,FAC101,2025-01-30 16:29:33,THU,16:29:33,True,REENT,145
V00000353,EIV28L2QC,FAC101,2025-01-30 16:29:51,THU,16:29:51,True,ENTRY,155
V00000354,BXVGMHCDY,FAC101,2025-01-30 16:30:34,THU,16:30:34,True,ENTRY,118
V00000355,TQUQISX4E,FAC101,2025-01-30 16:31:11,THU,16:31:11,False,REENT,121
V00000356,SP8WBGESX,FAC101,2025-01-30 16:31:34,THU,16:31:34,False,REENT,165
V00000357,Q8ZN3GHAI,FAC101,2025-01-30 16:32:10,THU,16:32:10,True,ENTRY,131
V00000358,ABWY2SNVP,FAC103,2025-01-30 16:32:56,THU,16:32:56,False,EXIT,114
V00000359,DEXORGCBO,FAC101,2025-01-30 16:33:03,THU,16:33:03,False,ENTRY,120
V00000360,P3N3MSZMU,FAC103,2025-01-30 16:33:34,THU,16:33:34,True,ENTRY,101
V00000361,QLM49Z9HL,FAC101,2025-01-30 16:34:04,THU,16:34:04,False,EXIT,136
V00000362,GZC97UIVM,FAC101,2025-01-30 16:34:40,THU,16:34:40,False,ENTRY,162
V00000363,QA5VM4XR1,FAC101,2025-01-30 16:35:25,THU,16:35:25,True,ENTRY,118
V00000364,PLDEEQQ6G,FAC104,2025-01-30 16:35:54,THU,16:35:54,True,REENT,118
V00000365,ZKI3CB5MI,FAC101,2025-01-30 16:36:50,THU,16:36:50,True,ENTRY,177
V00000366,X1OHBID01,FAC101,2025-01-30 16:37:39,THU,16:37:39,False,ENTRY,183
V00000367,CC077MHVL,FAC104,2025-01-30 16:38:36,THU,16:38:36,False,ENTRY,125
V00000368,XFOKE9IW4,FAC104,2025-01-30 16:39:08,THU,16:39:08,False,ENTRY,155
V00000369,RPD5CTRLJ,FAC101,2025-01-30 16:39:36,THU,16:39:36,True,EXIT,132
V00000370,SQO01PPFN,FAC101,2025-01-30 16:39:53,THU,16:39:53,True,EXIT,150
V00000371,FU7APDO7T,FAC101,2025-01-30 16:40:23,THU,16:40:23,True,REENT,155
V00000372,VWSLV9NYY,FAC101,2025-01-30 16:41:00,THU,16:41:00,True,REENT,153
V00000373,CAW7VS33P,FAC101,2025-01-30 16:41:33,THU,16:41:33,True,REENT,135
V00000374,MNJSMG4HR,FAC101,2025-01-30 16:42:04,THU,16:42:04,True,REENT,136
V00000375,E964H6MRJ,FAC101,2025-01-30 16:42:51,THU,16:42:51,True,EXIT,147
V00000376,MKX4ONBZ3,FAC104,2025-01-30 16:43:25,THU,16:43:25,True,EXIT,106
V00000377,AZSR1650T,FAC101,2025-01-30 16:43:34,THU,16:43:34,True,ENTRY,172
V00000378,LBNYUU8AU,FAC101,2025-01-30 16:43:39,THU,16:43:39,False,REENT,120
V00000379,X1D5MLKAE,FAC101,2025-01-30 16:43:47,THU,16:43:47,False,REENT,109
V00000380,V3QS6T6MF,FAC101,2025-01-30 16:44:23,THU,16:44:23,False,EXIT,183
V00000381,VR144SWOX,FAC101,2025-01-30 16:44:53,THU,16:44:53,False,EXIT,142
V00000382,O23GW9M4F,FAC103,2025-01-30 16:45:31,THU,16:45:31,False,EXIT,159
V00000383,GHFPMEFZP,FAC101,2025-01-30 16:45:53,THU,16:45:53,False,REENT,148
V00000384,XW6PTZMXA,FAC101,2025-01-30 16:46:38,THU,16:46:38,False,EXIT,144
V00000385,NE21NLW8H,FAC104,2025-01-30 16:47:10,THU,16:47:10,True,EXIT,156
V00000386,H5M5SIR6Z,FAC101,2025-01-30 16:47:41,THU,16:47:41,True,ENTRY,147
V00000387,GP1657RAC,FAC101,2025-01-30 16:48:26,THU,16:48:26,True,ENTRY,157
V00000388,QK9W4CBXG,FAC101,2025-01-30 16:48:34,THU,16:48:34,False,ENTRY,121
V00000389,R81U36PNK,FAC101,2025-01-30 16:49:01,THU,16:49:01,True,EXIT,179
V00000390,M34ZGJB8S,FAC101,2025-01-30 16:49:37,THU,16:49:37,True,EXIT,121
V00000391,UEY4S8FWP,FAC101,2025-01-30 16:50:13,THU,16:50:13,False,REENT,174
V00000392,HIZM4GAF2,FAC101,2025-01-30 16:51:01,THU,16:51:01,False,REENT,160
V00000393,Z7NANCBKU,FAC101,2025-01-30 16:51:13,THU,16:51:13,True,EXIT,165
V00000394,AJQYUQ41K,FAC101,2025-01-30 16:52:06,THU,16:52:06,True,EXIT,107
V00000395,X8AVAXP95,FAC101,2025-01-30 16:52:21,THU,16:52:21,False,REENT,154
V00000396,J5PPFH6T5,FAC101,2025-01-30 16:52:38,THU,16:52:38,True,EXIT,182
V00000397,L65VZYZEH,FAC101,2025-01-30 16:53:03,THU,16:53:03,False,ENTRY,171
V00000398,NI4FRJ5MG,FAC104,2025-01-30 16:53:51,THU,16:53:51,False,EXIT,173
V00000399,E3NKGSSWM,FAC101,2025-01-30 16:54:32,THU,16:54:32,False,ENTRY,172
V00000400,VRB241PNP,FAC101,2025-01-30 16:55:09,THU,16:55:09,False,REENT,102
V00000401,V0A2FA7IN,FAC103,2025-01-30 16:55:52,THU,16:55:52,False,REENT,152
V00000402,EJQKDFNY6,FAC101,2025-01-30 16:55:57,THU,16:55:57,False,REENT,153
V00000403,EU6NTO4JP,FAC101,2025-01-30 16:56:53,THU,16:56:53,False,REENT,140
V00000404,TTAR0GZIW,FAC101,2025-01-30 16:57:04,THU,16:57:04,False,ENTRY,113
V00000405,FA29U464A,FAC101,2025-01-30 16:57:27,THU,16:57:27,False,EXIT,116
V00000406,NLP2OWX7V,FAC102,2025-01-30 16:57:45,THU,16:57:45,True,EXIT,116
V00000407,QK9W4CBXG,FAC101,2025-01-30 16:58:28,THU,16:58:28,True,ENTRY,140
V00000408,TKE9IFJJ6,FAC101,2025-01-30 16:58:52,THU,16:58:52,True,REENT,123
V00000409,HLDLWA0TN,FAC101,2025-01-30 16:59:20,THU,16:59:20,True,REENT,187
V00000410,J7ARYXWYG,FAC104,2025-01-30 16:59:44,THU,16:59:44,False,ENTRY,160
V00000411,V07IDBKSS,FAC101,2025-01-30 16:59:59,THU,16:59:59,True,ENTRY,128
V00000412,XLKBKQIV6,FAC101,2025-01-30 17:00:14,THU,17:00:14,False,ENTRY,183
V00000413,J7G1KNBKU,FAC101,2025-01-30 17:00:49,THU,17:00:49,False,ENTRY,163
V00000414,NWCR6JG9M,FAC101,2025-01-30 17:01:28,THU,17:01:28,True,REENT,167
V00000415,B5YX60ZCT,FAC103,2025-01-30 17:01:41,THU,17:01:41,False,REENT,126
V00000416,TIU47UP5X,FAC101,2025-01-30 17:02:31,THU,17:02:31,False,EXIT,139
V00000417,WT975LBR7,FAC104,2025-01-30 17:03:12,THU,17:03:12,False,REENT,126
V00000418,ZE4PBC67Z,FAC101,2025-01-30 17:03:54,THU,17:03:54,True,ENTRY,123
V00000419,O0WEIAO71,FAC101,2025-01-30 17:04:22,THU,17:04:22,True,REENT,140
V00000420,P3N3MSZMU,FAC101,2025-01-30 17:04:50,THU,17:04:50,True,REENT,140
V00000421,UPTP5KTZD,FAC103,2025-01-30 17:05:14,THU,17:05:14,False,EXIT,177
V00000422,RJLUSWQLG,FAC102,2025-01-30 17:05:19,THU,17:05:19,False,REENT,180
V00000423,UVLZOML2W,FAC104,2025-01-30 17:05:42,THU,17:05:42,True,REENT,164
V00000424,ZH7B336Q7,FAC101,2025-01-30 17:06:06,THU,17:06:06,False,REENT,165
V00000425,HIZM4GAF2,FAC101,2025-01-30 17:06:41,THU,17:06:41,True,ENTRY,155
V00000426,CH2TNCVKQ,FAC101,2025-01-30 17:07:12,THU,17:07:12,False,ENTRY,186
V00000427,WRAXXWDTA,FAC101,2025-01-30 17:07:32,THU,17:07:32,True,REENT,168
V00000428,M7O7DAGB4,FAC101,2025-01-30 17:08:02,THU,17:08:02,True,EXIT,163
V00000429,QA5VM4XR1,FAC101,2025-01-30 17:08:39,THU,17:08:39,True,ENTRY,124
V00000430,BW2ZFAF3M,FAC101,2025-01-30 17:09:01,THU,17:09:01,True,EXIT,169
V00000431,IAFU36LJS,FAC104,2025-01-30 17:09:07,THU,17:09:07,False,ENTRY,161
V00000432,SUU898CNJ,FAC103,2025-01-30 17:09:33,THU,17:09:33,True,EXIT,162
V00000433,XTK7E3OEQ,FAC103,2025-01-30 17:09:47,THU,17:09:47,True,EXIT,167
V00000434,B5YX60ZCT,FAC101,2025-01-30 17:10:33,THU,17:10:33,False,ENTRY,131
V00000435,GGM9OLH3D,FAC101,2025-01-30 17:10:47,THU,17:10:47,True,REENT,109
V00000436,O0WEIAO71,FAC104,2025-01-30 17:11:17,THU,17:11:17,True,EXIT,141
V00000437,TDE7T25OZ,FAC101,2025-01-30 17:11:58,THU,17:11:58,True,REENT,109
V00000438,JWY6JLSY8,FAC101,2025-01-30 17:12:25,THU,17:12:25,False,REENT,108
V00000439,OC9G4QGJN,FAC102,2025-01-30 17:12:45,THU,17:12:45,True,EXIT,166
V00000440,LMYWTWJ5B,FAC101,2025-01-30 17:13:34,THU,17:13:34,False,EXIT,123
V00000441,MJ9JVOHZ7,FAC101,2025-01-30 17:14:02,THU,17:14:02,True,REENT,174
V00000442,AGWN77A77,FAC101,2025-01-30 17:14:19,THU,17:14:19,False,EXIT,185
V00000443,CVRSDX9EH,FAC101,2025-01-30 17:14:50,THU,17:14:50,True,EXIT,129
V00000444,KYU4DHW7O,FAC101,2025-01-30 17:15:05,THU,17:15:05,True,ENTRY,135
V00000445,XFRWIJMAM,FAC102,2025-01-30 17:15:35,THU,17:15:35,False,REENT,188
V00000446,DEXORGCBO,FAC101,2025-01-30 17:16:21,THU,17:16:21,True,EXIT,166
V00000447,ZL2JDTWIJ,FAC103,2025-01-30 17:16:48,THU,17:16:48,True,ENTRY,166
V00000448,G9GTKRV9X,FAC101,2025-01-30 17:17:13,THU,17:17:13,True,REENT,185
V00000449,C72B36NA9,FAC101,2025-01-30 17:17:29,THU,17:17:29,True,ENTRY,163
V00000450,BVVORGWN3,FAC101,2025-01-30 17:17:57,THU,17:17:57,False,EXIT,153
V00000451,UNAU3HI1R,FAC102,2025-01-30 17:18:17,THU,17:18:17,True,EXIT,130
V00000452,QZM0WMWEC,FAC101,2025-01-30 17:18:39,THU,17:18:39,False,EXIT,158
V00000453,X1D5MLKAE,FAC101,2025-01-30 17:18:59,THU,17:18:59,True,ENTRY,171
V00000454,QXV9P5T6W,FAC101,2025-01-30 17:19:36,THU,17:19:36,False,EXIT,115
V00000455,G9GTKRV9X,FAC101,2025-01-30 17:20:05,THU,17:20:05,True,REENT,116
V00000456,AK58TN8QN,FAC101,2025-01-30 17:20:31,THU,17:20:31,True,EXIT,102
V00000457,UJE725R4G,FAC101,2025-01-30 17:21:24,THU,17:21:24,False,ENTRY,143
V00000458,B28LBFC7D,FAC102,2025-01-30 17:21:56,THU,17:21:56,True,ENTRY,104
V00000459,QWU7U5C9S,FAC101,2025-01-30 17:22:37,THU,17:22:37,True,ENTRY,120
V00000460,MUDGAP0PD,FAC103,2025-01-30 17:23:02,THU,17:23:02,False,EXIT,181
V00000461,HHB93XHPZ,FAC101,2025-01-30 17:24:02,THU,17:24:02,True,EXIT,130
V00000462,TW4OJ5SAS,FAC101,2025-01-30 17:24:47,THU,17:24:47,True,EXIT,131
V00000463,RQ40HWRWG,FAC101,2025-01-30 17:24:52,THU,17:24:52,True,REENT,118
V00000464,KUCO3T58L,FAC102,2025-01-30 17:25:05,THU,17:25:05,False,ENTRY,183
V00000465,OMKFZXCVT,FAC103,2025-01-30 17:25:21,THU,17:25:21,False,ENTRY,181
V00000466,ZWH8Q3S26,FAC101,2025-01-30 17:26:04,THU,17:26:04,False,ENTRY,166
V00000467,QUTS5HLT2,FAC101,2025-01-30 17:27:00,THU,17:27:00,True,REENT,145
V00000468,G1K6PUXUU,FAC104,2025-01-30 17:27:31,THU,17:27:31,True,EXIT,146
V00000469,MIA3UWMIM,FAC101,2025-01-30 17:28:29,THU,17:28:29,True,REENT,103
V00000470,VN3WNW4SK,FAC101,2025-01-30 17:28:51,THU,17:28:51,False,EXIT,145
V00000471,L0927DEBK,FAC101,2025-01-30 17:29:28,THU,17:29:28,False,REENT,111
V00000472,HHB93XHPZ,FAC101,2025-01-30 17:30:02,THU,17:30:02,True,EXIT,180
V00000473,L50PUP9XY,FAC101,2025-01-30 17:30:42,THU,17:30:42,False,EXIT,167
V00000474,LGD3WOK0P,FAC101,2025-01-30 17:31:26,THU,17:31:26,True,EXIT,188
V00000475,ROV0W7CIT,FAC101,2025-01-30 17:32:08,THU,17:32:08,True,EXIT,172
V00000476,BD15V3AXZ,FAC101,2025-01-30 17:32:36,THU,17:32:36,True,EXIT,174
V00000477,C5JV7R6LR,FAC101,2025-01-30 17:32:53,THU,17:32:53,False,ENTRY,156
V00000478,BW1XMT41V,FAC101,2025-01-30 17:33:24,THU,17:33:24,False,EXIT,159
V00000479,PYXONAJTS,FAC101,2025-01-30 17:33:51,THU,17:33:51,True,REENT,122
V00000480,T0U5J5WKP,FAC103,2025-01-30 17:34:14,THU,17:34:14,True,EXIT,149
V00000481,KYBBOPK2L,FAC103,2025-01-30 17:34:43,THU,17:34:43,True,EXIT,137
V00000482,FRZYAHESG,FAC104,2025-01-30 17:35:31,THU,17:35:31,False,EXIT,148
V00000483,HW8O22AY5,FAC101,2025-01-30 17:36:06,THU,17:36:06,False,ENTRY,189
V00000484,ZLD0X6ZCD,FAC101,2025-01-30 17:36:53,THU,17:36:53,False,REENT,104
V00000485,PNBLS5PAB,FAC101,2025-01-30 17:36:58,THU,17:36:58,False,ENTRY,185
V00000486,V07IDBKSS,FAC101,2025-01-30 17:37:27,THU,17:37:27,True,EXIT,145
V00000487,C12FHBGWA,FAC103,2025-01-30 17:37:42,THU,17:37:42,False,REENT,145
V00000488,FEH40F968,FAC101,2025-01-30 17:37:51,THU,17:37:51,False,REENT,167
V00000489,V3D4ZB6JE,FAC101,2025-01-30 17:38:24,THU,17:38:24,True,EXIT,183
V00000490,QMWC5MSIA,FAC101,2025-01-30 17:38:48,THU,17:38:48,True,ENTRY,138
V00000491,MUDGAP0PD,FAC104,2025-01-30 17:39:10,THU,17:39:10,True,REENT,184
V00000492,I84AAUYGL,FAC101,2025-01-30 17:39:31,THU,17:39:31,False,ENTRY,144
V00000493,GRTG0ICNT,FAC101,2025-01-30 17:40:01,THU,17:40:01,False,EXIT,174
V00000494,YAQ3N4Q9T,FAC103,2025-01-30 17:40:41,THU,17:40:41,True,REENT,130
V00000495,PGQY704D8,FAC101,2025-01-30 17:41:15,THU,17:41:15,False,REENT,180
V00000496,DAE56L1BI,FAC102,2025-01-30 17:42:07,THU,17:42:07,False,ENTRY,147
V00000497,ZWO8B5MEM,FAC101,2025-01-30 17:42:22,THU,17:42:22,True,EXIT,178
V00000498,L06A1LSAJ,FAC101,2025-01-30 17:43:24,THU,17:43:24,True,REENT,152
V00000499,H7IRTWQHU,FAC101,2025-01-30 17:44:22,THU,17:44:22,True,EXIT,126
V00000500,RA7NXQSI4,FAC101,2025-01-30 17:44:46,THU,17:44:46,False,EXIT,146
V00000501,EIV28L2QC,FAC101,2025-01-30 17:45:30,THU,17:45:30,True,ENTRY,183
V00000502,SKB9YD2OQ,FAC101,2025-01-30 17:45:56,THU,17:45:56,False,ENTRY,130
V00000503,UJE725R4G,FAC101,2025-01-30 17:46:11,THU,17:46:11,False,EXIT,107
V00000504,JEFQA9E15,FAC103,2025-01-30 17:46:41,THU,17:46:41,False,REENT,156
V00000505,M8YMK56OR,FAC101,2025-01-30 17:47:02,THU,17:47:02,False,REENT,150
V00000506,CAW7VS33P,FAC101,2025-01-30 17:47:23,THU,17:47:23,True,EXIT,177
V00000507,BJU54S1EL,FAC101,2025-01-30 17:47:33,THU,17:47:33,True,EXIT,153
V00000508,NYIFC8SER,FAC103,2025-01-30 17:48:29,THU,17:48:29,True,ENTRY,117
V00000509,Q8MSWCBB2,FAC101,2025-01-30 17:48:57,THU,17:48:57,True,REENT,145
V00000510,VQ3DY2CS6,FAC101,2025-01-30 17:49:21,THU,17:49:21,False,REENT,105
V00000511,GDLRIJM0C,FAC101,2025-01-30 17:49:40,THU,17:49:40,True,ENTRY,122
V00000512,PS35S8R9T,FAC101,2025-01-30 17:49:54,THU,17:49:54,False,ENTRY,181
V00000513,GXB8A82FA,FAC101,2025-01-30 17:50:02,THU,17:50:02,False,ENTRY,128
V00000514,ABTLWQCKV,FAC104,2025-01-30 17:50:07,THU,17:50:07,False,EXIT,170
V00000515,VN3WNW4SK,FAC104,2025-01-30 17:50:54,THU,17:50:54,True,ENTRY,145
V00000516,X1OHBID01,FAC103,2025-01-30 17:51:13,THU,17:51:13,True,REENT,174
V00000517,QBASAHBT0,FAC101,2025-01-30 17:52:00,THU,17:52:00,False,REENT,111
V00000518,M26W2VCOT,FAC101,2025-01-30 17:52:42,THU,17:52:42,True,REENT,178
V00000519,OPLHCW82Z,FAC102,2025-01-30 17:53:09,THU,17:53:09,True,EXIT,153
V00000520,FIYVDFN71,FAC103,2025-01-30 17:53:14,THU,17:53:14,False,REENT,158
V00000521,AD9CD5LV0,FAC101,2025-01-30 17:53:24,THU,17:53:24,False,REENT,152
V00000522,HSFEZQWLT,FAC101,2025-01-30 17:54:03,THU,17:54:03,False,EXIT,125
V00000523,NAE2RNQE1,FAC101,2025-01-30 17:54:16,THU,17:54:16,True,REENT,116
V00000524,W7VF4CLU8,FAC102,2025-01-30 17:55:02,THU,17:55:02,True,ENTRY,150
V00000525,ON7KFUHP0,FAC101,2025-01-30 17:55:36,THU,17:55:36,False,EXIT,145
V00000526,BTEDFG8DM,FAC101,2025-01-30 17:55:51,THU,17:55:51,False,ENTRY,146
V00000527,LDEBHVQK8,FAC101,2025-01-30 17:56:38,THU,17:56:38,False,EXIT,179
V00000528,CTAFEAFLI,FAC101,2025-01-30 17:57:29,THU,17:57:29,True,ENTRY,113
V00000529,X1OHBID01,FAC101,2025-01-30 17:58:19,THU,17:58:19,True,REENT,125
V00000530,HMG4QOT82,FAC101,2025-01-30 17:58:51,THU,17:58:51,True,EXIT,105
V00000531,ORKN4BV4W,FAC104,2025-01-30 17:59:36,THU,17:59:36,False,EXIT,144
V00000532,Z11HEB88V,FAC104,2025-01-30 18:00:09,THU,18:00:09,True,REENT,183
V00000533,KFU3YH86A,FAC101,2025-01-30 18:00:39,THU,18:00:39,False,REENT,140
V00000534,LDN9FQGXU,FAC103,2025-01-30 18:00:53,THU,18:00:53,True,ENTRY,181
V00000535,H3PUEWAL2,FAC101,2025-01-30 18:01:11,THU,18:01:11,False,EXIT,187
V00000536,JF325TZNL,FAC101,2025-01-30 18:01:59,THU,18:01:59,False,EXIT,137
V00000537,OG1V5ZFQX,FAC101,2025-01-30 18:02:29,THU,18:02:29,True,REENT,122
V00000538,PS35S8R9T,FAC101,2025-01-30 18:02:34,THU,18:02:34,False,EXIT,175
V00000539,PG8EK2TRX,FAC104,2025-01-30 18:02:41,THU,18:02:41,True,REENT,127
V00000540,D9P2Q6LPY,FAC101,2025-01-30 18:03:10,THU,18:03:10,False,REENT,152
V00000541,V63Q5MYO5,FAC101,2025-01-30 18:03:41,THU,18:03:41,False,ENTRY,170
V00000542,YXDVTA7EA,FAC104,2025-01-30 18:04:29,THU,18:04:29,False,EXIT,168
V00000543,T7R4N9GGU,FAC101,2025-01-30 18:04:56,THU,18:04:56,True,REENT,169
V00000544,OC9G4QGJN,FAC101,2025-01-30 18:05:44,THU,18:05:44,True,EXIT,169
V00000545,BHWLVHYML,FAC104,2025-01-30 18:06:02,THU,18:06:02,True,EXIT,138
V00000546,G1T8NGSRQ,FAC103,2025-01-30 18:06:15,THU,18:06:15,True,REENT,105
V00000547,F8L3ODA47,FAC101,2025-01-30 18:06:20,THU,18:06:20,True,ENTRY,188
